Row ID,target
1,127447.46901029024
2,30444.903092049964
3,169408.86332625712
4,247698.2792375649
5,160944.06568122358
6,310681.7955626114
7,284714.2049512485
8,150176.03902243054
9,233821.4988216466
10,242717.66732531413
11,123720.25756332703
12,394832.81281550875
13,189941.91993133386
14,122094.47532322754
15,158693.7170191307
16,211922.82486326506
17,249902.5492237985
18,124333.01619710175
19,175763.46620957192
20,130428.8648024126
21,127756.5938119452
22,185031.1114187863
23,185098.04973808382
24,188561.75353268947
25,273702.4209010443
26,172458.21810975563
27,121897.297457546
28,211047.94695301304
29,374571.75967861153
30,204016.03633594667
31,196183.05166303547
32,252192.21297583618
33,181578.31961423048
34,168532.27741241653
35,261033.24769888975
36,196545.1096397201
37,186033.75165312277
38,162334.4433267749
39,201802.05726910074
40,259990.80649497037
41,231764.27061763324
42,270344.93598348525
43,236282.3537283643
44,143274.06967558456
45,71271.06016963115
46,589925.7224749683
47,186555.81226916896
48,43038.105337889574
49,139106.82029457577
50,102832.08328338513
51,222561.8276195613
52,129598.96026112388
53,247045.96057451714
54,157692.701777086
55,392608.0055110429
56,259248.41938010888
57,190483.2259304099
58,217467.3543749735
59,208078.5881407911
60,218770.16721777353
61,111335.42003720207
62,164468.5660402446
63,110482.51787773939
64,140786.17636756826
65,308309.65145676734
66,247132.9703149055
67,112550.7520742702
68,216720.28428706052
69,211944.833345585
70,168081.88366657723
71,325569.59210575675
72,186733.3316232261
73,164652.63696517306
74,273816.1773142798
75,237203.90769185222
76,132651.70886964066
77,230719.65807981562
78,127447.69081625318
79,309083.3396294637
80,136281.9182484951
81,474191.3525784727
82,317929.37866955396
83,123273.6635569019
84,362692.9754505713
85,249250.16137570603
86,274250.12936211645
87,244982.03341331106
88,196953.36709506714
89,105987.0656752692
90,105030.23527539594
91,344149.03361742315
92,305814.5996993982
93,163832.74530901187
94,220307.76489626933
95,212180.62348415016
96,228413.44351162846
97,215576.38353947422
98,128678.89627321603
99,226048.76161958542
100,160342.476154775
101,367441.71754751843
102,165183.17883029813
103,181484.81523655026
104,122636.64531768185
105,148182.94330247527
106,268100.6249802468
107,108125.73477510764
108,182507.11403843132
109,264618.73128853133
110,196090.74122026574
111,207080.12765314098
112,220380.24805263864
113,259535.59701275144
114,57976.16348235952
115,199747.4368041469
116,190405.049832689
117,242764.63556272569
118,161901.6752215605
119,216903.4939919766
120,160997.8896645375
121,201235.1040783783
122,90365.37475076341
123,97956.0354203988
124,144472.3908871654
125,183061.7419816244
126,212307.73595157274
127,379858.34865022777
128,178601.93415223426
129,145759.38012251415
130,309032.17269089783
131,208501.84204951292
132,132750.87070296548
133,297638.347536512
134,69303.68049272921
135,299924.6158218518
136,189586.53301119246
137,185571.43959764097
138,21338.028401348187
139,330696.66924206517
140,149857.86496147537
141,163603.92394150735
142,261267.18367148424
143,186686.85899499187
144,298365.1187545321
145,75429.80946748113
146,121241.11620088636
147,238118.40430349053
148,247682.56193678884
149,267385.9470370889
150,269711.42033173016
151,283934.91634507803
152,160775.98007044668
153,192923.2711671322
154,269602.5356495302
155,193766.37282284364
156,191162.10794390435
157,255441.98924765823
158,151057.45205797255
159,246436.23020112125
160,296325.5130541274
161,188037.90223977956
162,166454.86814592575
163,279713.7185040843
164,220371.21096373568
165,291687.668200677
166,189602.45352558309
167,215319.98406124001
168,267506.1693370823
169,183137.73106528504
170,182136.01771434018
171,34423.76022991285
172,138761.818046942
173,265918.8513642268
174,86393.08104171416
175,351074.86770797655
176,194083.93706803437
177,155040.53222373902
178,358073.67964463064
179,132662.58025974524
180,376273.76193992264
181,222379.048594572
182,206084.98479142872
183,256592.21779730666
184,87694.42409572612
185,116860.42332166205
186,187086.9334849995
187,211048.99665397583
188,133269.4760836502
189,160099.18163859882
190,288923.25468113937
191,160330.01857309538
192,192590.6258405449
193,133723.89426519492
194,272936.2232639297
195,155873.5261669875
196,274332.3622966106
197,194305.19112047667
198,279860.4817236862
199,137626.60482466174
200,195000.8845023822
201,307987.31769776647
202,149836.9754777698
203,199254.68785957366
204,265195.70242332516
205,225120.41384784222
206,153270.07657920022
207,290810.14151925466
208,238219.1021331489
209,116057.98985250865
210,220199.01280926247
211,70251.76068763967
212,122148.33244737098
213,138552.40731042455
214,263668.8530085719
215,90069.59445088144
216,195746.65430287094
217,210452.75522928647
218,182339.95373126914
219,164842.9266993122
220,169584.03063249704
221,223295.4228824753
222,174815.9674739687
223,240495.6602398777
224,220108.25588049335
225,264510.7535968811
226,186813.4182031801
227,219375.7954846393
228,105520.677215339
229,323658.7730012481
230,174428.0017459783
231,321360.8611207436
232,110847.8252298333
233,196628.46156005634
234,285180.83734778955
235,278257.67906735395
236,222500.38518221548
237,187299.52930971087
238,188066.86380087998
239,156590.48098961875
240,264664.65141014947
241,144798.32978251018
242,244200.53465235408
243,281279.01414690213
244,269286.99937373056
245,256773.4716931979
246,119138.89835298725
247,167302.45186939026
248,176243.93258370258
249,215101.33820603936
250,159734.4719434057
251,214000.90895322445
252,233704.99467346273
253,116284.08354430657
254,209705.14170560942
255,92168.81581200931
256,455119.9892059955
257,138535.91567792042
258,214854.08820862707
259,89574.05714191479
260,269614.78193412506
261,217698.73042253085
262,222013.6731982323
263,320137.2010438476
264,177942.82754093126
265,130389.7044005015
266,177585.4013664825
267,47869.30632093613
268,327598.6299805166
269,135315.93785398555
270,97455.71321082467
271,292219.09330017393
272,270513.7294658029
273,127919.89454182005
274,309558.0976305421
275,408668.72116152674
276,327822.10597281327
277,226261.8869952819
278,322748.5593382686
279,203977.3222209864
280,128595.13481226334
281,187793.9203228195
282,233793.3001428784
283,244452.97385001727
284,88763.9981258898
285,143000.93032462656
286,200548.6026363029
287,190785.79591906015
288,215271.25305703955
289,76645.1365153609
290,212281.09667951718
291,26540.680382403458
292,177407.01558806395
293,540086.5897519334
294,63375.45131909606
295,135496.3308568243
296,237586.4733232547
297,274574.14242972597
298,193971.81089214663
299,178424.76360022638
300,259246.57723859162
301,160187.78952781248
302,181535.4835433386
303,83950.96232144367
304,238177.6260138848
305,146146.4314711435
306,178317.42991049762
307,93111.5391555898
308,147321.91596170494
309,24587.14037594112
310,162451.83079173698
311,213098.83910465724
312,173330.94439488056
313,198303.47589627383
314,264623.5384172868
315,217360.35744519098
316,267139.6823785908
317,103716.96631896992
318,341303.0383996396
319,233234.6972826882
320,553826.6019118994
321,237453.00001598688
322,252977.13547945645
323,179953.54787522106
324,210521.6973940065
325,125522.63318070667
326,234629.68600976694
327,98589.4088066324
328,275820.12530692253
329,170357.29329293835
330,288067.1570770142
331,158733.27568049333
332,85014.10995341925
333,223998.9738666882
334,225865.53433513443
335,215406.69054985978
336,172279.78400503963
337,50611.41510932447
338,101356.83108103176
339,274085.6297791277
340,345713.28138378303
341,170010.60762924483
342,256301.32994613866
343,146017.68279625912
344,138798.97194247582
345,261908.23998246944
346,112591.83321040409
347,147023.60705662164
348,393038.3455617091
349,366791.7294453385
350,314957.4016899932
351,416561.97195701604
352,101091.04199279226
353,198447.82425024995
354,193896.10438298417
355,315852.6847868813
356,293449.58986868395
357,263819.08144241583
358,256958.86906418618
359,115717.41733442368
360,82173.28139223823
361,296063.2335008218
362,98083.64793752384
363,237852.75674178498
364,81718.04576082286
365,395074.5891145032
366,217292.8909252129
367,211231.8859330165
368,130776.51459101753
369,326485.441651697
370,253347.50705082974
371,197377.7643581363
372,36748.31541117921
373,185898.3687021773
374,251847.98097605686
375,293219.29725820356
376,123823.60941244815
377,259285.35352853988
378,242255.81056029245
379,167793.1185795955
380,206028.44993685526
381,80721.7690947537
382,213127.5688757182
383,245081.16153777426
384,220140.5167508992
385,179159.3630847897
386,186235.03966804242
387,43821.9978269462
388,289728.5507046005
389,263946.35034858354
390,218029.22928893633
391,212217.07226217032
392,207101.66418411845
393,201768.27394597512
394,125964.82050678239
395,321171.4081246513
396,214432.4718494938
397,164828.89759966245
398,217963.19889954943
399,230349.18126966208
400,322514.1127559874
401,140267.525899208
402,270915.3099548954
403,252194.00080772012
404,194654.54795084667
405,103622.86962986641
406,161043.78357985726
407,312399.9591179552
408,84540.89665475849
409,283850.0585034034
410,193406.07628341854
411,253026.528102158
412,165592.53611619727
413,275729.8699223161
414,168421.87299578774
415,139871.70088103786
416,170038.3867611041
417,120332.76761349774
418,96043.00084057772
419,309947.67738134187
420,135283.2010894731
421,170292.87246838558
422,538983.0936241321
423,150107.3912959284
424,141650.2265721479
425,143110.8786668044
426,112350.59186851066
427,225764.90904025722
428,209928.18254900083
429,250294.43654211552
430,154124.1082996535
431,195637.72547121157
432,163231.43890904065
433,137704.24521743314
434,227185.12409169413
435,409731.65275277663
436,301827.17190729594
437,232299.7779801468
438,452146.10937681585
439,194608.623630439
440,292927.52079701994
441,103584.22913273795
442,263675.30048271304
443,82644.09852906299
444,294450.3617329234
445,184260.3996253775
446,268373.12474109733
447,299470.1043243094
448,192941.91135370315
449,201830.64640647636
450,301083.97616651095
451,233619.95622361166
452,116596.96990746836
453,276295.1411958695
454,95029.73716142404
455,291192.0581906702
456,102300.21303695012
457,291751.45422168385
458,88651.5610273378
459,97525.05353788595
460,181018.05441469117
461,261305.50456692072
462,255292.21243267145
463,239982.72434536915
464,164042.34562111198
465,135453.3230261864
466,76921.313803666
467,92318.85799695441
468,160673.60592740512
469,283735.6983482823
470,247659.57797391264
471,153896.86440145373
472,227819.1662223363
473,242397.935493885
474,115039.23198518444
475,249360.36248740202
476,528956.7628453411
477,107888.76248820967
478,140132.20040806662
479,202776.16947228185
480,287720.00988802663
481,111680.74654881848
482,280704.85342515266
483,214562.8169284068
484,165179.55571424746
485,200287.82059887223
486,164015.945814588
487,110710.53994445511
488,175366.02757099204
489,332283.1425763295
490,313716.68248207576
491,233164.3339399093
492,196784.5935056137
493,269728.6534661347
494,175309.83878700127
495,250855.10622816582
496,61876.27599477937
497,268784.56074950844
498,53634.535416623636
499,174660.66617690996
500,336664.0102425355
501,146795.8747308463
502,249200.2023104409
503,-14980.343191530701
504,79796.9863510593
505,224897.2699509815
506,235761.34798899488
507,178147.12516529905
508,115981.26044832793
509,23225.972411244875
510,251515.16672922103
511,134250.75735070615
512,189993.55964586674
513,216432.02789871956
514,309681.84831143694
515,145442.70161616913
516,69540.53193861718
517,175421.8531226187
518,316624.10970405745
519,262755.12610496033
520,118285.39409705845
521,203505.85532733897
522,199869.2469902843
523,217822.78057463793
524,244435.88213690824
525,260082.2757267442
526,176059.12517760383
527,87819.9788777153
528,207164.5265128911
529,187531.45167272683
530,142268.9791263396
531,179612.56315405847
532,170757.1946546561
533,338249.539048145
534,237325.20783055245
535,195012.23469352088
536,254210.9275173995
537,287516.9116991247
538,267013.6865816163
539,214078.38032984943
540,267438.26014365413
541,222572.80744832705
542,147848.33289736658
543,85290.45548304055
544,263918.3758378559
545,284950.8538816655
546,337180.20767738175
547,56448.56231824335
548,192928.6295006949
549,468968.34441539296
550,199596.177494298
551,208601.64360088063
552,281354.0376448561
553,123400.35346838213
554,267517.95298952865
555,173881.74887984488
556,192738.63107969798
557,98587.22569542644
558,238916.5479612368
559,115914.29210917222
560,209710.33922234815
561,159831.93867128657
562,289910.5441938682
563,75465.04659024923
564,77290.53283764672
565,212954.61884590282
566,214302.60257351404
567,114461.99613581819
568,318586.89588823833
569,308969.9261162707
570,267851.3583607677
571,244892.93996838067
572,51650.4401038365
573,239652.40849609885
574,149154.5522544472
575,276969.2918052848
576,60391.419582307455
577,138090.75104675334
578,112779.16151805101
579,136626.72749201424
580,260707.73012747106
581,115608.37111147783
582,237758.63448271865
583,228581.0109677502
584,280527.04837913654
585,368364.5973630451
586,273085.8585298266
587,290886.1261740923
588,141705.30701382196
589,668250.3765139879
590,120536.69333393035
591,210238.332711497
592,119959.36398510594
593,141032.34403354937
594,136834.5128466003
595,357870.15901350684
596,112800.96580152237
597,262197.80364328885
598,282714.76353105577
599,215397.66410831813
600,256035.51769060254
601,395707.5640560655
602,224319.7907153596
603,236681.73687958514
604,251659.81940976658
605,193067.62234690815
606,63195.16695800534
607,138837.159106102
608,114681.37261123341
609,371795.1656571477
610,148205.94715624943
611,126196.93701104302
612,302338.80487656995
613,197385.71883416653
614,76521.00263043086
615,257085.3765332417
616,151647.67402910907
617,215305.15316015488
618,324764.65364871966
619,136775.95220500496
620,261927.3106470317
621,183431.48979123027
622,198331.52142108092
623,347600.559396083
624,28575.53383224766
625,179807.2956964664
626,269385.0459079891
627,178785.17143056792
628,347409.7549214603
629,144998.82145988644
630,174464.52441541117
631,318160.2240631915
632,232945.77699999517
633,172964.3633044295
634,105102.73016952588
635,158528.82364560422
636,206967.09778082822
637,249277.09695865883
638,319678.3124185471
639,402109.0425938979
640,315791.55940840906
641,110156.70591312222
642,163253.83161863135
643,314281.4601201867
644,207358.7013942177
645,284661.9863917851
646,171510.21130698477
647,293290.23315007216
648,210646.29240590808
649,128495.2322243187
650,246357.43612455216
651,313396.44038618065
652,118407.17749063228
653,142246.36378168664
654,153489.4138093532
655,263081.001356146
656,213118.55188800543
657,184946.49885608657
658,191805.6204362709
659,215617.91443547438
660,335554.61750392034
661,219466.79287949114
662,170258.7333261537
663,213021.53367931957
664,247794.4085493919
665,313539.7415309046
666,212965.89086368846
667,224711.80483657154
668,246333.65091996058
669,216279.01874657688
670,140604.7791370359
671,113895.6416620975
672,92372.57494085867
673,140979.82075800293
674,335022.63743399445
675,178343.2622155469
676,248307.34983658633
677,316330.65087454324
678,191488.79733572755
679,250073.17517158168
680,93002.59448141539
681,223895.34431537954
682,290356.28149274015
683,642451.4338231088
684,180236.19130878276
685,262550.4287499926
686,296421.00169682736
687,240315.30730126848
688,267641.7137492302
689,130479.53240823571
690,228693.90575631382
691,94577.24251117578
692,145789.02715880465
693,176454.78563805344
694,352393.6699349319
695,209581.04129266276
696,158855.45368188107
697,228388.17089803662
698,347978.375942054
699,345237.23523505824
700,282271.7617431549
701,215267.04478168988
702,113264.86573940676
703,277983.89223273005
704,126757.02995683115
705,185856.50018905767
706,31788.797045812447
707,98996.20449748487
708,301471.5583136262
709,182424.52016466687
710,75079.43177012308
711,214585.62388815364
712,335735.1318006818
713,228093.98832310448
714,327390.68986313266
715,52380.635225719394
716,229854.5265271679
717,208160.0801843904
718,111856.90268322299
719,184383.42386101247
720,205286.7918605156
721,89444.56879414475
722,305991.27587755583
723,215002.77988332606
724,50710.63980444346
725,286348.7721924568
726,140763.28674090368
727,211283.50937345217
728,321812.8814308531
729,124552.82098838741
730,101521.01436935164
731,248697.39965118997
732,674484.7052567838
733,259397.41759149707
734,259408.64666731784
735,227862.759787068
736,201744.60681256113
737,206650.19877136065
738,193048.152867414
739,262772.56156243104
740,201809.65175933435
741,167208.16178260488
742,248699.77265359898
743,68516.23434139366
744,203261.33118799338
745,180109.99039782904
746,188311.44291273056
747,232232.2396909934
748,223274.96080034893
749,131967.39977532293
750,284973.1713828276
751,286272.78104836284
752,123938.27202630998
753,160391.9653689775
754,109764.45722548907
755,176668.09207112092
756,163826.52193717472
757,296883.4883947321
758,196862.09938888214
759,39621.20256263003
760,209933.29736052037
761,209543.29835317354
762,105818.79888939596
763,253345.70231083484
764,161845.0885049774
765,194953.16684489622
766,66137.8526416579
767,170546.15813385393
768,148228.12942659564
769,212289.25667843566
770,210488.13018503485
771,328399.41494802275
772,152879.98616637298
773,151879.6993764668
774,180827.17309733058
775,222962.7816739238
776,78713.51355877292
777,265869.11185739987
778,267544.0088334387
779,101606.97458289773
780,248396.77394883314
781,312408.4344382402
782,165102.6848861954
783,243393.4148032203
784,235172.9171912185
785,238767.9356648311
786,169123.60397642868
787,197585.6118834046
788,256624.51511183835
789,202628.04633671
790,244166.12654852733
791,191713.58613390083
792,230421.36141470636
793,55543.353195914446
794,225637.3765940087
795,345060.1298877424
796,132281.49626601127
797,430695.6706646571
798,246741.13504859363
799,165321.30384650035
800,138326.0335685254
801,138832.24411254775
802,405013.2336884149
803,222948.83688101603
804,202998.50155388395
805,139017.31618533516
806,261805.1702448814
807,199906.10645322717
808,252173.5692878678
809,190774.26943350947
810,254369.38592611282
811,161097.47810813604
812,104082.71057820908
813,252636.78590346867
814,247909.39195120236
815,263304.9857914608
816,226116.1384886037
817,214375.5690786075
818,177504.47161817114
819,193560.17205715
820,163742.63070880395
821,121465.23332144643
822,229921.29016547365
823,312207.6841697396
824,344790.51853441866
825,-16279.619268872775
826,87739.41007575628
827,102647.16001918179
828,160677.01365339902
829,240723.4861458609
830,217628.87154703532
831,155931.667555103
832,68244.3541852845
