Row ID,target
1,126898.73930861056
2,27849.869403937366
3,168061.54422405735
4,253269.1618365976
5,141318.1273077121
6,219552.9048073436
7,287657.0205215453
8,153889.52777262637
9,240066.27789643733
10,238206.20680469228
11,124728.19341290649
12,406017.7513158764
13,187814.02843615692
14,105629.38803334441
15,157378.09870144958
16,204761.4359365832
17,259498.40456286492
18,124907.16138815973
19,177569.1774546248
20,131730.40830712207
21,116666.27915412467
22,184400.12167282868
23,183189.16040318646
24,187350.70008671144
25,278118.802625
26,168906.73081848677
27,114028.5442485679
28,209980.07067240914
29,392216.2077959436
30,196996.58973915502
31,193013.63537363615
32,260937.19223155314
33,185164.11990529625
34,161787.63857770106
35,252505.6270681792
36,187739.61589254485
37,183803.922570026
38,166241.5484809447
39,197025.008438115
40,263162.38576087356
41,226321.37290049624
42,280600.7231776747
43,239592.34966766695
44,143456.04857129697
45,76546.83516677888
46,607426.0948722945
47,182792.02718334598
48,12763.955595515203
49,133122.537258856
50,104844.61302258028
51,227294.84614016023
52,128936.4520355598
53,254104.16275197593
54,160672.65476664482
55,405025.04038482904
56,266747.12246692134
57,186317.5628974014
58,227662.82061461825
59,205599.30393247306
60,224946.61091485573
61,107323.0588548663
62,158831.6855528173
63,113124.07404728793
64,140002.53300493816
65,302690.7892529159
66,247231.67434110912
67,102030.15247220732
68,226114.24970153347
69,199639.04922139924
70,167380.08974781493
71,342570.9191683363
72,186665.49446523748
73,164286.2120875297
74,280684.4769448368
75,240729.9130587834
76,128240.5790689257
77,226543.0518687372
78,123033.33373210113
79,315334.6307449802
80,127454.19479720667
81,490139.83476309245
82,333566.3469154625
83,110331.93020876637
84,368515.35767323384
85,248157.1475776052
86,284609.9031458772
87,250254.59064468788
88,196528.05681022722
89,99510.06884710351
90,111552.4621055401
91,357503.2495320919
92,309158.51609524945
93,171444.4931101026
94,225163.86867351644
95,223374.2827208573
96,225364.58950958587
97,221740.77691979054
98,131862.65480276383
99,218435.095784639
100,159738.4148546527
101,374850.26163005223
102,155310.6814442887
103,188511.8277708874
104,115706.08138092002
105,153877.52044570353
106,261961.9853188214
107,106153.85288913641
108,178601.25465137837
109,274045.3088750541
110,197607.15072549274
111,192311.3411379573
112,218788.72613719618
113,257300.084937579
114,56378.87639521016
115,197336.96484813187
116,185910.91366132675
117,239413.6639621402
118,156649.12569348002
119,223979.12714735698
120,161538.8055754467
121,194398.3810513434
122,81203.93374286406
123,94515.46962115355
124,141512.67863450665
125,179405.22849967564
126,210591.06647309288
127,391924.83586504404
128,177411.40356869483
129,146204.08062022133
130,316039.8078812789
131,215508.4343018462
